pago_id,user_id,fecha_pago,monto,metodo_pago,fraude
13817,1082,2023-09-13,16.4,PayPal,0
13818,164,2023-07-12,27.1,Tarjeta Crédito,0
13819,4397,2023-02-06,2.2,Débito,0
13820,2701,2023-12-06,97.28,Crypto,0
13821,3005,2023-04-09,67.51,Débito,0
13822,2897,2024-04-25,76.21,Tarjeta Crédito,0
13823,4115,2023-03-21,69.02,PayPal,0
13824,1446,2024-05-29,27.42,Tarjeta Crédito,0
13825,1004,2024-02-21,8.85,Tarjeta Crédito,0
13826,4394,2024-01-18,43.03,Tarjeta Crédito,0
13827,1577,2023-01-19,68.44,Tarjeta Crédito,1
13828,3218,2023-01-05,80.45,Débito,0
13829,3680,2023-09-02,91.8,Tarjeta Crédito,0
13830,3073,2023-04-22,21.62,Débito,0
13831,4712,2024-08-04,80.87,Débito,0
13832,2312,2023-08-28,9.47,Tarjeta Crédito,1
13833,4216,2024-08-22,57.6,Crypto,0
13834,1771,2023-08-03,70.01,Tarjeta Crédito,0
13835,4405,2023-01-09,64.09,PayPal,0
13836,170,2023-06-12,26.75,Tarjeta Crédito,0
13837,4942,2023-05-07,96.48,Crypto,0
13838,4456,2023-01-09,6.37,Tarjeta Crédito,0
13839,970,2023-08-16,28.58,Tarjeta Crédito,0
13840,453,2024-03-06,233.59,Débito,0
13841,4093,2024-03-27,61.53,Tarjeta Crédito,0
13842,1147,2023-11-17,89.9,PayPal,0
13843,3143,2023-02-09,24.82,Tarjeta Crédito,0
13844,967,2023-05-31,12.55,Tarjeta Crédito,0
13845,298,2023-05-14,14.5,Tarjeta Crédito,0
13846,3284,2023-10-23,80.08,PayPal,0
13847,4819,2024-07-12,7.98,Tarjeta Crédito,0
13848,3215,2024-06-01,17.7,Tarjeta Crédito,0
13849,3233,2023-06-22,91.13,Tarjeta Crédito,0
13850,4582,2024-08-01,14.38,Tarjeta Crédito,0
13851,2363,2024-02-19,2.29,Tarjeta Crédito,0
13852,1423,2023-03-28,10.73,Tarjeta Crédito,0
13853,3332,2023-11-18,239.21,Débito,0
13854,413,2023-07-06,154.75,Tarjeta Crédito,0
13855,433,2023-01-30,13.09,Tarjeta Crédito,0
13856,158,2024-08-16,14.8,PayPal,0
13857,2581,2023-07-30,11.89,Tarjeta Crédito,0
13858,4439,2024-02-21,1.59,Tarjeta Crédito,0
13859,2474,2023-11-22,10.25,Tarjeta Crédito,0
13860,2152,2024-02-09,38.92,PayPal,0
13861,1678,2023-01-14,49.74,Tarjeta Crédito,0
13862,2728,2023-05-12,71.68,Débito,0
13863,899,2024-03-10,6.76,Débito,0
13864,509,2023-11-27,23.72,Débito,0
13865,3369,2024-04-18,51.21,Crypto,0
13866,3147,2024-02-24,38.78,Tarjeta Crédito,0
13867,2788,2023-03-23,22.67,Tarjeta Crédito,0
13868,2639,2024-08-03,45.95,Tarjeta Crédito,0
13869,852,2023-06-05,98.39,PayPal,0
13870,2680,2024-03-22,32.13,Crypto,0
13871,1529,2023-01-05,23.75,Tarjeta Crédito,0
13872,2686,2023-08-24,38.93,Débito,0
13873,1373,2023-01-22,49.13,Crypto,1
13874,1817,2024-07-16,22.57,Tarjeta Crédito,0
13875,2797,2023-04-29,39.02,PayPal,0
13876,242,2024-04-02,133.78,Débito,0
13877,897,2024-08-10,3.17,Tarjeta Crédito,0
13878,1343,2024-02-21,299.92,Tarjeta Crédito,0
13879,3064,2024-01-19,6.08,Tarjeta Crédito,0
13880,2909,2023-03-26,26.56,Tarjeta Crédito,0
13881,684,2023-07-20,190.63,Tarjeta Crédito,0
13882,897,2023-05-25,48.87,Débito,0
13883,3259,2024-07-05,48.23,PayPal,0
13884,3736,2024-02-21,8.66,Débito,0
13885,515,2024-02-25,4.79,Tarjeta Crédito,0
13886,4716,2023-08-06,28.85,Tarjeta Crédito,0
13887,1999,2023-11-18,36.25,Tarjeta Crédito,0
13888,1875,2024-05-18,71.72,Tarjeta Crédito,0
13889,2278,2023-11-25,17.02,Débito,0
13890,3300,2024-01-19,0.09,Tarjeta Crédito,0
13891,4486,2023-11-18,2.1,Tarjeta Crédito,0
13892,1404,2023-10-11,100.27,Tarjeta Crédito,0
13893,127,2024-05-29,30.96,Débito,0
13894,3603,2023-05-26,23.9,PayPal,0
13895,1996,2024-06-08,34.98,Débito,0
13896,719,2023-07-16,26.24,Tarjeta Crédito,0
13897,477,2024-01-10,66.22,PayPal,0
13898,3125,2023-03-11,23.12,Tarjeta Crédito,0
13899,3257,2024-01-16,103.85,PayPal,0
13900,36,2023-08-01,23.05,Tarjeta Crédito,0
13901,3653,2024-03-25,57.18,Tarjeta Crédito,0
13902,3437,2023-04-27,113.45,Tarjeta Crédito,0
13903,1728,2023-05-26,26.83,Crypto,0
13904,1248,2023-03-08,35.11,Tarjeta Crédito,0
13905,1216,2023-04-09,8.45,Débito,0
13906,2325,2023-04-20,17.86,PayPal,0
13907,915,2023-02-17,6.64,Tarjeta Crédito,0
13908,2225,2024-01-20,3.91,PayPal,0
13909,3813,2024-06-25,102.93,Crypto,0
13910,3521,2024-03-03,12.27,Crypto,0
13911,817,2024-03-18,27.64,Tarjeta Crédito,0
13912,3636,2024-02-01,4.68,Débito,0
13913,1365,2023-08-24,118.99,Tarjeta Crédito,0
13914,1593,2024-03-31,135.74,PayPal,0
13915,4572,2024-02-19,21.56,Crypto,0
13916,2896,2023-11-20,50.39,Crypto,0
13917,1398,2023-09-26,144.0,Débito,0
13918,4208,2023-01-20,61.05,Tarjeta Crédito,0
13919,2937,2023-10-05,18.25,Crypto,0
13920,3263,2024-02-01,46.62,Tarjeta Crédito,0
13921,1044,2024-05-06,19.63,Tarjeta Crédito,0
13922,2053,2023-06-22,288.54,Tarjeta Crédito,0
13923,1701,2023-11-27,56.86,Tarjeta Crédito,0
13924,1723,2024-07-12,17.06,PayPal,0
13925,622,2023-03-21,8.72,Tarjeta Crédito,0
13926,4109,2023-03-27,39.88,Débito,0
13927,3375,2023-03-29,85.52,Tarjeta Crédito,0
13928,2013,2023-07-11,35.29,Débito,0
13929,2613,2023-02-03,37.81,Débito,0
13930,4026,2023-03-17,58.99,Débito,0
13931,998,2023-03-08,8.28,PayPal,0
13932,1263,2024-04-07,29.19,Tarjeta Crédito,0
13933,426,2023-02-15,3.43,Tarjeta Crédito,0
13934,1086,2023-07-30,164.99,PayPal,0
13935,2626,2023-11-03,110.55,Tarjeta Crédito,0
13936,4689,2024-03-01,40.47,Tarjeta Crédito,0
13937,4453,2024-05-12,11.42,Tarjeta Crédito,0
13938,418,2023-05-21,9.75,Tarjeta Crédito,0
13939,3161,2023-04-05,51.5,Tarjeta Crédito,0
13940,4658,2024-02-25,127.76,Débito,0
13941,2013,2023-11-08,25.06,PayPal,0
13942,3285,2023-09-20,8.28,Tarjeta Crédito,0
13943,1328,2023-01-18,136.36,Débito,0
13944,4633,2023-04-21,62.25,Tarjeta Crédito,1
13945,3102,2023-07-12,47.68,Débito,0
13946,3689,2023-07-23,16.11,Tarjeta Crédito,0
13947,4209,2024-07-13,12.53,Tarjeta Crédito,0
13948,2531,2023-11-17,49.46,Tarjeta Crédito,0
13949,1006,2024-06-02,168.25,PayPal,0
13950,2973,2023-12-25,7.34,PayPal,0
13951,3154,2023-09-06,28.24,PayPal,0
13952,1239,2023-10-13,112.26,Tarjeta Crédito,0
13953,3504,2024-06-20,93.57,Débito,0
13954,3823,2023-07-17,24.27,PayPal,0
13955,4401,2024-02-17,34.2,Débito,0
13956,1622,2023-06-05,34.92,Tarjeta Crédito,0
13957,2474,2023-01-03,83.26,Tarjeta Crédito,0
13958,3240,2023-03-11,18.26,PayPal,0
13959,2115,2024-03-26,62.02,Débito,0
13960,3545,2023-01-13,33.05,Crypto,0
13961,2440,2024-05-13,28.85,Tarjeta Crédito,0
13962,805,2023-09-24,40.35,Débito,0
13963,3935,2024-04-13,86.12,PayPal,0
13964,4441,2023-07-22,27.23,PayPal,0
13965,2517,2024-06-10,64.86,Débito,0
13966,1719,2024-08-03,34.76,Débito,0
13967,547,2023-09-25,17.78,Tarjeta Crédito,0
13968,4235,2024-03-30,22.81,Débito,0
13969,2768,2023-11-11,93.27,Tarjeta Crédito,0
13970,2157,2024-01-29,2.76,Débito,0
13971,582,2023-06-10,102.99,Débito,0
13972,2827,2023-12-11,14.67,Tarjeta Crédito,0
13973,1874,2023-03-15,27.26,PayPal,0
13974,3336,2024-03-22,54.59,PayPal,0
13975,2482,2024-01-10,12.96,PayPal,0
13976,2884,2024-05-21,28.62,Débito,0
13977,3589,2024-08-01,12.07,PayPal,0
13978,474,2024-06-25,57.54,Tarjeta Crédito,0
13979,3215,2023-03-30,46.03,Débito,1
13980,3510,2023-10-03,27.26,Débito,0
13981,3742,2024-05-01,47.43,Tarjeta Crédito,0
13982,715,2023-05-30,44.66,Tarjeta Crédito,1
13983,682,2024-02-23,77.72,PayPal,0
13984,3839,2023-07-20,75.6,Tarjeta Crédito,0
13985,311,2023-07-06,25.37,Débito,0
13986,3800,2024-01-07,9.21,Tarjeta Crédito,0
13987,2221,2024-04-03,58.73,Débito,0
13988,1649,2024-04-10,5.4,Tarjeta Crédito,0
13989,3697,2023-07-21,12.0,Tarjeta Crédito,0
13990,2730,2024-03-01,19.2,Tarjeta Crédito,0
13991,4997,2023-09-14,21.16,Débito,0
13992,4751,2024-02-23,21.39,Crypto,0
13993,1084,2024-07-13,64.84,Tarjeta Crédito,1
13994,129,2023-05-16,30.23,Tarjeta Crédito,0
13995,1799,2023-06-17,30.66,Débito,0
13996,4352,2023-12-10,3.81,Débito,0
13997,4012,2024-05-29,24.34,Tarjeta Crédito,0
13998,587,2023-04-03,50.34,Tarjeta Crédito,0
13999,1720,2023-11-02,69.94,Débito,0
14000,4317,2024-07-04,103.86,Débito,0
14001,4540,2023-08-31,71.01,PayPal,0
14002,1463,2023-11-11,22.13,Débito,0
14003,3194,2024-04-11,83.39,Tarjeta Crédito,0
14004,394,2024-06-20,61.52,Débito,0
14005,369,2023-07-11,19.63,Tarjeta Crédito,0
14006,3606,2024-08-11,9.93,Crypto,0
14007,494,2023-07-25,17.41,Débito,0
14008,961,2024-05-24,8.36,PayPal,0
14009,4976,2024-01-19,36.04,Tarjeta Crédito,1
14010,310,2023-06-27,48.84,Tarjeta Crédito,0
14011,4032,2024-05-24,41.85,PayPal,0
14012,4541,2023-10-06,31.6,Tarjeta Crédito,0
14013,2532,2023-05-21,0.68,Tarjeta Crédito,0
14014,1850,2023-05-12,38.45,Débito,0
14015,466,2023-02-27,26.63,Tarjeta Crédito,0
14016,4522,2023-11-05,39.72,Débito,0
14017,1472,2024-07-22,25.68,Tarjeta Crédito,0
14018,3299,2023-03-16,13.75,Tarjeta Crédito,0
14019,4805,2024-02-15,88.81,Débito,0
14020,4449,2023-04-30,17.38,Tarjeta Crédito,0
14021,2182,2024-06-13,26.47,Débito,0
14022,4831,2023-04-07,18.06,Débito,0
14023,433,2023-05-15,21.71,PayPal,0
14024,531,2023-08-12,32.53,Tarjeta Crédito,0
14025,4381,2023-01-18,8.79,Tarjeta Crédito,0
14026,830,2024-01-22,79.8,Tarjeta Crédito,0
14027,3334,2024-03-19,21.75,Débito,0
14028,4950,2024-06-29,34.75,Tarjeta Crédito,0
14029,241,2023-09-12,12.51,Débito,0
14030,2793,2024-06-20,21.0,Tarjeta Crédito,0
14031,2016,2023-10-12,11.67,Débito,0
14032,2970,2024-02-20,17.11,Débito,0
14033,1306,2023-06-12,15.24,Débito,0
14034,2777,2024-08-18,39.78,PayPal,0
14035,1104,2024-02-06,50.61,Tarjeta Crédito,0
14036,4403,2023-09-27,31.78,Tarjeta Crédito,0
14037,4858,2023-08-24,114.94,Débito,0
14038,3853,2023-08-27,39.99,Tarjeta Crédito,0
14039,2497,2024-05-19,133.41,Tarjeta Crédito,0
14040,3749,2023-07-30,26.16,Tarjeta Crédito,0
14041,450,2023-04-05,45.82,Tarjeta Crédito,0
14042,3572,2024-06-25,13.6,Débito,0
14043,1403,2023-07-16,70.26,PayPal,0
14044,3509,2024-06-02,78.78,PayPal,1
14045,2522,2024-06-09,280.42,Tarjeta Crédito,0
14046,3961,2023-12-06,44.91,Tarjeta Crédito,0
14047,2440,2024-03-23,24.15,Tarjeta Crédito,0
14048,660,2023-09-03,27.43,Débito,0
14049,1745,2023-11-13,63.03,Tarjeta Crédito,0
14050,24,2023-11-02,30.72,Tarjeta Crédito,0
14051,2118,2024-05-24,171.16,Débito,0
14052,3613,2023-04-22,146.99,Tarjeta Crédito,0
14053,2985,2023-04-21,8.06,Débito,0
14054,4922,2023-03-13,98.28,PayPal,0
14055,176,2023-03-04,78.53,PayPal,0
14056,508,2023-06-25,17.19,Tarjeta Crédito,0
14057,4043,2023-04-03,7.47,Débito,0
14058,777,2024-06-19,62.82,Tarjeta Crédito,0
14059,722,2023-05-28,11.36,Crypto,0
14060,3040,2023-07-06,14.54,Débito,0
14061,4472,2023-03-03,30.64,Crypto,0
14062,3315,2023-12-28,18.79,Tarjeta Crédito,0
14063,3116,2024-07-24,57.26,Tarjeta Crédito,0
14064,3872,2024-06-23,2.51,Tarjeta Crédito,0
14065,165,2023-04-27,163.22,Crypto,0
14066,1469,2023-07-28,103.87,PayPal,0
14067,2610,2024-04-12,19.78,Tarjeta Crédito,0
14068,1491,2023-12-27,10.47,Tarjeta Crédito,0
14069,597,2024-04-28,18.61,PayPal,0
14070,2468,2023-01-24,30.85,Tarjeta Crédito,0
14071,4176,2024-02-16,40.33,Débito,0
14072,946,2023-06-28,184.22,Crypto,1
14073,4164,2023-09-16,31.42,Débito,0
14074,1154,2024-07-05,57.41,Tarjeta Crédito,0
14075,631,2024-04-29,136.46,Tarjeta Crédito,0
14076,1792,2024-08-19,37.1,PayPal,0
14077,1848,2024-04-23,16.74,PayPal,0
14078,3334,2024-01-05,1.5,Tarjeta Crédito,0
14079,2574,2023-12-28,21.29,Débito,0
14080,4136,2023-06-26,30.28,Débito,0
14081,765,2023-07-10,114.57,Débito,0
14082,283,2023-10-27,67.18,Tarjeta Crédito,0
14083,2516,2023-10-19,88.71,Tarjeta Crédito,0
14084,2473,2024-02-09,184.17,Débito,0
14085,4164,2023-02-02,11.51,PayPal,0
14086,3839,2024-05-20,162.22,Tarjeta Crédito,0
14087,2355,2024-06-23,57.63,Tarjeta Crédito,0
14088,3184,2024-05-31,110.8,Débito,0
14089,3111,2023-12-12,17.07,Tarjeta Crédito,0
14090,2173,2024-07-01,33.18,Tarjeta Crédito,0
14091,2775,2024-08-08,100.26,Débito,0
14092,3288,2024-03-30,71.46,Tarjeta Crédito,1
14093,1839,2023-04-09,3.3,Tarjeta Crédito,0
14094,201,2023-09-08,81.23,PayPal,0
14095,4314,2023-05-16,19.04,Débito,0
14096,3652,2023-07-23,1.36,Tarjeta Crédito,0
14097,1092,2024-05-27,1.59,Débito,0
14098,4962,2024-03-09,3.0,Tarjeta Crédito,0
14099,2533,2023-01-26,43.7,Débito,0
14100,3066,2023-04-22,43.98,PayPal,0
14101,1654,2024-06-14,125.61,Tarjeta Crédito,0
14102,2354,2024-07-03,107.98,Débito,1
14103,2522,2024-06-22,11.23,Tarjeta Crédito,0
14104,4296,2024-02-17,23.22,Tarjeta Crédito,0
14105,253,2023-01-21,0.95,Tarjeta Crédito,0
14106,4785,2024-03-30,64.79,Débito,1
14107,1393,2024-07-19,72.42,Crypto,0
14108,1737,2024-08-14,46.0,PayPal,0
14109,1737,2023-07-25,13.95,Tarjeta Crédito,0
14110,523,2023-10-20,96.99,Débito,0
14111,357,2024-01-17,49.3,Tarjeta Crédito,0
14112,1514,2023-11-22,10.84,Tarjeta Crédito,0
14113,4442,2024-01-27,17.76,Tarjeta Crédito,0
14114,4073,2023-09-05,12.48,Tarjeta Crédito,0
14115,4260,2023-12-15,62.53,Tarjeta Crédito,0
14116,3069,2024-03-20,65.83,Débito,0
14117,569,2023-02-17,34.91,Tarjeta Crédito,0
14118,2945,2023-02-18,5.27,Tarjeta Crédito,0
14119,4883,2023-05-15,30.7,Tarjeta Crédito,0
14120,4623,2023-07-05,294.33,PayPal,0
14121,1843,2023-02-04,25.4,Tarjeta Crédito,1
14122,4448,2023-03-09,16.24,Crypto,0
14123,3002,2023-07-23,47.75,Tarjeta Crédito,0
14124,2410,2023-03-18,15.13,PayPal,0
14125,518,2023-10-17,26.84,Tarjeta Crédito,0
14126,2159,2023-08-23,14.32,Tarjeta Crédito,1
14127,311,2023-10-07,26.22,Tarjeta Crédito,0
14128,1445,2024-07-23,24.97,Débito,1
14129,2076,2023-09-26,13.51,Tarjeta Crédito,0
14130,2499,2024-08-01,26.18,Débito,0
14131,2057,2023-09-25,128.94,Tarjeta Crédito,0
14132,1120,2024-02-02,108.48,Débito,0
14133,661,2023-09-09,35.89,PayPal,0
14134,1922,2024-03-05,84.18,Crypto,0
14135,399,2024-03-06,14.67,Tarjeta Crédito,0
14136,873,2023-02-19,4.67,Débito,0
14137,2220,2023-05-24,1.56,Tarjeta Crédito,0
14138,4477,2023-04-22,42.34,Tarjeta Crédito,0
14139,3694,2023-01-13,41.31,PayPal,0
14140,679,2024-06-16,5.14,Tarjeta Crédito,0
14141,4315,2023-02-23,37.64,PayPal,0
14142,343,2023-02-25,69.97,Tarjeta Crédito,0
14143,1,2023-04-14,93.04,Tarjeta Crédito,0
14144,1492,2024-02-06,9.85,PayPal,0
14145,2,2024-04-04,38.34,Tarjeta Crédito,0
14146,4263,2023-11-28,45.84,Crypto,0
14147,5,2024-04-19,55.63,Tarjeta Crédito,1
14148,1427,2023-07-24,8.04,Tarjeta Crédito,0
14149,84,2023-04-25,7.57,PayPal,0
14150,2951,2024-03-15,8.51,Débito,0
14151,1337,2023-01-12,17.39,Débito,0
14152,3523,2023-06-19,72.82,Débito,0
14153,4225,2023-02-12,28.26,Tarjeta Crédito,0
14154,4896,2023-08-02,153.71,Crypto,0
14155,4489,2023-02-12,1.89,Débito,0
14156,3029,2023-07-19,33.28,Débito,0
14157,3149,2024-01-16,3.6,Tarjeta Crédito,0
14158,2681,2023-04-23,64.26,Tarjeta Crédito,0
14159,4028,2024-07-07,167.1,Tarjeta Crédito,0
14160,4459,2024-07-12,45.67,Débito,0
14161,4501,2024-01-28,41.03,Tarjeta Crédito,1
14162,1174,2024-04-03,10.0,Débito,0
14163,722,2024-06-07,39.69,Tarjeta Crédito,0
14164,4675,2024-01-29,26.16,PayPal,0
14165,520,2023-11-13,79.02,Crypto,0
14166,1280,2023-02-12,29.51,Débito,0
14167,806,2024-07-31,32.0,Tarjeta Crédito,0
14168,1939,2024-08-13,30.38,PayPal,0
14169,4220,2023-06-21,141.16,Tarjeta Crédito,0
14170,1657,2023-06-12,4.5,Tarjeta Crédito,0
14171,1887,2023-11-05,38.22,Débito,0
14172,4899,2023-05-03,39.32,Tarjeta Crédito,0
14173,2633,2024-07-03,71.55,Débito,0
14174,347,2024-03-20,29.28,Débito,0
14175,1279,2024-07-25,13.35,Crypto,0
14176,1390,2023-05-31,80.89,Tarjeta Crédito,0
14177,3482,2024-05-30,67.46,Tarjeta Crédito,0
14178,1676,2023-12-08,19.62,Tarjeta Crédito,0
14179,3711,2023-09-01,164.24,Crypto,0
14180,4976,2023-11-29,67.5,Tarjeta Crédito,0
14181,4738,2023-12-22,14.38,Débito,0
14182,875,2024-03-04,6.83,PayPal,0
14183,353,2023-12-20,31.1,PayPal,0
14184,3907,2023-11-15,365.48,Débito,0
14185,1042,2023-12-27,46.9,Crypto,0
14186,2265,2023-01-18,41.91,Tarjeta Crédito,0
14187,4763,2023-03-16,45.39,Tarjeta Crédito,0
14188,4177,2024-05-07,36.46,Débito,0
14189,988,2023-07-01,37.57,PayPal,0
14190,66,2023-10-29,198.92,PayPal,0
14191,1283,2023-08-23,27.65,Débito,0
14192,504,2023-08-10,29.69,Tarjeta Crédito,0
14193,3531,2024-07-10,39.67,Débito,0
14194,3472,2023-09-02,23.48,Tarjeta Crédito,0
14195,38,2024-06-03,58.25,Tarjeta Crédito,0
14196,536,2024-05-30,3.84,Débito,0
14197,1209,2024-04-13,108.02,Débito,0
14198,308,2024-02-17,74.05,Tarjeta Crédito,0
14199,886,2023-07-31,35.69,Débito,0
14200,756,2024-07-09,13.49,Tarjeta Crédito,0
14201,3911,2023-04-04,68.49,Tarjeta Crédito,0
14202,1377,2023-01-28,135.68,Tarjeta Crédito,0
14203,490,2024-02-05,31.65,Débito,0
14204,3967,2023-04-14,381.29,Débito,0
14205,3499,2023-12-20,77.92,Tarjeta Crédito,0
14206,3241,2024-06-05,8.11,Tarjeta Crédito,0
14207,4009,2023-06-03,29.95,Débito,0
14208,3366,2023-08-18,268.07,Débito,1
14209,3921,2024-02-15,84.19,PayPal,0
14210,4206,2024-01-15,11.11,Tarjeta Crédito,0
14211,3569,2023-03-28,72.67,Tarjeta Crédito,0
14212,1686,2024-08-05,36.07,PayPal,0
14213,4391,2023-03-04,6.6,Débito,0
14214,4686,2023-12-16,46.02,Débito,0
14215,4340,2024-05-13,154.0,Débito,0
14216,4752,2024-07-05,100.32,Débito,0
14217,1217,2024-03-05,33.17,Tarjeta Crédito,0
14218,2260,2023-09-25,9.48,Tarjeta Crédito,0
14219,3313,2024-06-13,19.69,Tarjeta Crédito,0
14220,3948,2023-05-15,216.87,Crypto,0
14221,2611,2023-01-05,124.2,Tarjeta Crédito,0
14222,3660,2023-01-15,37.91,Tarjeta Crédito,0
14223,4200,2024-05-26,59.5,Débito,0
14224,2750,2023-07-09,18.48,Débito,0
14225,882,2023-12-01,13.01,Tarjeta Crédito,0
14226,4160,2024-07-01,11.89,Débito,0
14227,3341,2024-04-04,9.63,PayPal,0
14228,3742,2024-01-20,22.88,Tarjeta Crédito,0
14229,3091,2023-04-11,0.22,Tarjeta Crédito,0
14230,1014,2023-01-25,99.54,PayPal,0
14231,2440,2023-02-10,24.9,Débito,0
14232,2256,2023-10-15,42.72,PayPal,0
14233,885,2024-05-27,17.13,Tarjeta Crédito,0
14234,3742,2024-02-03,60.52,Débito,0
14235,4006,2023-10-09,48.18,Débito,0
14236,1894,2023-08-03,5.56,Débito,0
14237,4088,2023-11-10,25.44,Débito,0
14238,2623,2023-04-16,141.94,Débito,0
14239,1253,2023-09-23,112.39,Débito,0
14240,185,2024-06-06,44.41,Tarjeta Crédito,0
14241,1837,2023-04-04,34.52,Crypto,0
14242,2857,2023-02-21,35.37,Débito,0
14243,1291,2024-07-19,49.85,Tarjeta Crédito,0
14244,1048,2024-01-18,25.49,Tarjeta Crédito,0
14245,2481,2023-07-20,52.03,Tarjeta Crédito,0
14246,4623,2024-03-14,65.99,Tarjeta Crédito,0
14247,49,2023-02-10,18.92,Tarjeta Crédito,0
14248,966,2024-03-29,25.93,Tarjeta Crédito,0
14249,2836,2023-02-24,188.33,Tarjeta Crédito,0
14250,1944,2023-06-07,121.85,Débito,0
14251,2773,2024-07-26,82.8,Tarjeta Crédito,0
14252,467,2023-06-14,2.94,Tarjeta Crédito,0
14253,3615,2023-12-20,9.55,Débito,0
14254,3416,2024-03-23,55.71,Tarjeta Crédito,0
14255,2819,2023-01-20,43.71,Tarjeta Crédito,1
14256,2516,2024-04-05,54.59,PayPal,0
14257,4774,2023-06-21,15.98,Tarjeta Crédito,0
14258,3806,2023-10-09,6.8,Tarjeta Crédito,0
14259,2783,2023-01-15,44.72,Tarjeta Crédito,0
14260,2326,2023-01-15,6.61,Débito,0
14261,1684,2024-06-29,33.65,Débito,0
14262,4490,2023-09-13,103.17,Tarjeta Crédito,0
14263,4079,2023-04-09,123.67,PayPal,0
14264,150,2023-01-30,41.14,Débito,0
14265,3628,2023-10-23,5.66,Tarjeta Crédito,0
14266,1069,2024-07-07,49.19,Débito,0
14267,1665,2023-10-07,52.54,Débito,0
14268,4975,2024-02-22,13.21,Débito,1
14269,2808,2023-08-26,35.77,Tarjeta Crédito,0
14270,688,2023-10-24,23.84,Débito,0
14271,447,2024-01-02,90.79,Tarjeta Crédito,0
14272,4117,2024-05-30,28.09,PayPal,0
14273,4029,2023-01-04,40.57,Tarjeta Crédito,0
14274,1709,2023-10-08,42.65,PayPal,0
14275,710,2023-06-22,87.98,Tarjeta Crédito,0
14276,4015,2023-07-09,53.39,Tarjeta Crédito,0
14277,2205,2023-09-08,17.59,Tarjeta Crédito,0
14278,2286,2023-08-22,9.83,Tarjeta Crédito,0
14279,3620,2024-03-18,81.09,Débito,0
14280,1594,2023-10-20,12.36,Débito,0
14281,2681,2023-04-29,89.25,PayPal,0
14282,1263,2024-05-24,12.2,Débito,0
14283,1319,2023-05-07,1.93,Tarjeta Crédito,0
14284,768,2023-12-25,27.23,Débito,0
14285,4479,2023-09-30,37.27,Tarjeta Crédito,0
14286,1851,2023-08-12,27.88,Débito,0
14287,4021,2023-10-14,44.1,Débito,1
14288,2793,2024-05-13,84.55,Tarjeta Crédito,0
14289,4992,2023-11-13,150.51,Tarjeta Crédito,0
14290,1906,2024-05-25,14.39,Tarjeta Crédito,0
14291,745,2023-02-06,41.0,PayPal,0
14292,296,2024-07-29,51.92,Débito,0
14293,3977,2024-02-05,36.53,Débito,0
14294,331,2023-03-14,98.55,Débito,0
14295,3024,2023-02-25,29.06,Tarjeta Crédito,0
14296,183,2023-01-05,31.27,Tarjeta Crédito,0
14297,2325,2023-01-19,215.68,Tarjeta Crédito,0
14298,3466,2024-05-22,33.28,Débito,0
14299,1486,2023-11-23,65.29,Débito,0
14300,1323,2024-02-29,5.06,Tarjeta Crédito,1
14301,3246,2023-12-01,1.54,Débito,0
14302,727,2024-07-20,83.17,Tarjeta Crédito,0
14303,2579,2024-01-27,17.14,Débito,0
14304,4940,2023-08-18,44.56,Crypto,0
14305,49,2023-05-10,22.54,Tarjeta Crédito,0
14306,1265,2024-01-29,30.35,Tarjeta Crédito,0
14307,554,2023-08-07,0.33,Tarjeta Crédito,0
14308,2672,2024-07-14,118.0,Tarjeta Crédito,0
14309,3060,2023-12-06,180.37,Débito,0
14310,4592,2023-11-16,3.34,Tarjeta Crédito,0
14311,4601,2024-07-17,0.73,Tarjeta Crédito,0
14312,3881,2024-07-24,153.07,Débito,0
14313,4677,2024-03-07,4.37,Débito,0
14314,4799,2023-05-06,179.72,Tarjeta Crédito,0
14315,4450,2023-09-18,18.87,Tarjeta Crédito,0
14316,1779,2023-10-10,13.74,Débito,0
14317,3453,2024-03-25,110.61,Tarjeta Crédito,0
14318,4331,2023-04-02,42.38,Tarjeta Crédito,0
14319,3962,2023-01-01,9.03,Débito,0
14320,3921,2024-05-21,45.7,Tarjeta Crédito,0
14321,3338,2024-07-27,53.84,Débito,0
14322,3116,2024-07-04,11.11,Débito,0
14323,811,2024-05-04,5.03,PayPal,0
14324,1558,2023-01-14,18.09,Tarjeta Crédito,0
14325,418,2024-03-29,71.45,PayPal,0
14326,1316,2023-06-06,16.79,PayPal,0
14327,164,2024-07-12,103.87,Tarjeta Crédito,0
14328,435,2023-04-20,21.08,Débito,0
14329,1661,2024-07-28,61.12,PayPal,0
14330,1190,2023-12-11,9.94,Tarjeta Crédito,0
14331,1491,2023-05-07,165.45,Tarjeta Crédito,0
14332,1082,2023-12-31,44.6,PayPal,0
14333,1138,2023-03-17,82.54,Débito,0
14334,3991,2023-12-06,24.95,Débito,0
14335,481,2023-09-21,2.47,Débito,0
14336,816,2023-05-17,30.56,Tarjeta Crédito,0
14337,684,2023-12-14,6.59,Tarjeta Crédito,0
14338,2246,2023-02-24,35.64,Tarjeta Crédito,0
14339,3511,2023-09-06,165.01,Débito,0
14340,4350,2023-07-07,25.05,Tarjeta Crédito,0
14341,3606,2024-01-05,49.48,Crypto,0
14342,3228,2023-04-04,32.09,Tarjeta Crédito,0
14343,3940,2023-08-24,10.14,Débito,0
14344,2637,2024-03-28,42.04,Tarjeta Crédito,0
