user_id,pais,fecha_registro,canal_adquisicion
2225,México,2022-11-06,Referido
2226,Argentina,2023-01-21,Facebook
2227,Chile,2022-09-07,Google Ads
2228,Colombia,2023-11-06,Google Ads
2229,México,2022-05-21,Facebook
2230,Chile,2023-08-31,Google Ads
2231,México,2023-08-23,Orgánico
2232,Perú,2022-06-07,Facebook
2233,México,2023-11-08,Facebook
2234,Perú,2022-06-02,Google Ads
2235,Perú,2023-06-10,Facebook
2236,México,2022-09-29,Facebook
2237,Colombia,2022-07-31,Google Ads
2238,México,2023-08-03,Facebook
2239,Chile,2022-05-18,Facebook
2240,Argentina,2022-08-07,Orgánico
2241,Colombia,2022-06-27,Google Ads
2242,Colombia,2022-05-21,Referido
2243,Chile,2023-09-03,Referido
2244,Perú,2022-07-01,Facebook
2245,Perú,2023-11-26,Facebook
2246,Chile,2023-06-07,Facebook
2247,México,2022-03-11,Referido
2248,México,2022-08-10,Facebook
2249,Argentina,2022-04-22,Facebook
2250,Perú,2024-02-27,Facebook
2251,Chile,2022-07-14,Google Ads
2252,Argentina,2022-09-28,Referido
2253,Argentina,2022-11-01,Referido
2254,Argentina,2023-11-21,Google Ads
2255,Argentina,2023-05-23,Referido
2256,Chile,2023-05-04,Google Ads
2257,Perú,2023-08-10,Orgánico
2258,México,2022-12-10,Facebook
2259,Perú,2023-04-16,Facebook
2260,Perú,2022-05-01,Google Ads
2261,Colombia,2023-05-31,Facebook
2262,Perú,2022-05-31,Facebook
2263,Colombia,2022-04-19,Google Ads
2264,Colombia,2024-01-02,Facebook
2265,Argentina,2022-09-05,Referido
2266,Chile,2023-11-10,Orgánico
2267,Perú,2022-06-09,Facebook
2268,México,2023-08-09,Google Ads
2269,Perú,2022-06-06,Orgánico
2270,Chile,2023-01-07,Google Ads
2271,Perú,2022-08-14,Referido
2272,Perú,2022-08-30,Referido
2273,Colombia,2023-03-02,Google Ads
2274,México,2023-06-12,Google Ads
2275,Colombia,2022-12-01,Orgánico
2276,Colombia,2023-11-26,Google Ads
2277,Chile,2022-05-13,Google Ads
2278,Perú,2023-03-02,Facebook
2279,Colombia,2022-06-16,Referido
2280,Colombia,2022-01-30,Orgánico
2281,Chile,2022-06-08,Facebook
2282,Argentina,2023-08-23,Facebook
2283,Argentina,2022-05-27,Facebook
2284,Argentina,2023-04-11,Orgánico
2285,México,2023-06-09,Orgánico
2286,Argentina,2022-07-28,Google Ads
2287,Colombia,2023-07-02,Facebook
2288,Argentina,2023-07-07,Google Ads
2289,Argentina,2023-12-29,Google Ads
2290,Colombia,2023-11-24,Referido
2291,Colombia,2023-03-07,Google Ads
2292,México,2022-09-11,Google Ads
2293,Colombia,2023-09-27,Referido
2294,Colombia,2024-02-07,Facebook
2295,Perú,2022-12-05,Google Ads
2296,Argentina,2022-03-17,Orgánico
2297,Perú,2024-02-18,Orgánico
2298,Colombia,2022-11-28,Orgánico
2299,México,2023-05-12,Orgánico
2300,Argentina,2022-04-16,Orgánico
2301,Argentina,2023-11-11,Referido
2302,Chile,2022-02-04,Orgánico
2303,Argentina,2022-10-07,Google Ads
2304,Chile,2023-06-13,Referido
2305,Perú,2023-01-14,Facebook
2306,Perú,2022-06-08,Orgánico
2307,Perú,2024-01-06,Facebook
2308,Chile,2022-02-27,Facebook
2309,Colombia,2022-01-08,Google Ads
2310,Chile,2022-07-05,Referido
2311,México,2022-11-27,Google Ads
2312,Colombia,2024-01-08,Orgánico
2313,México,2022-01-13,Google Ads
2314,Perú,2022-02-24,Referido
2315,Chile,2023-01-21,Google Ads
2316,Chile,2022-04-01,Orgánico
2317,Argentina,2023-10-06,Orgánico
2318,Perú,2022-06-29,Referido
2319,Perú,2022-05-28,Google Ads
2320,Argentina,2022-04-30,Orgánico
2321,Colombia,2022-04-21,Facebook
2322,Colombia,2022-06-12,Referido
2323,Chile,2022-07-27,Orgánico
2324,Argentina,2023-07-29,Google Ads
2325,Chile,2022-04-09,Facebook
2326,Colombia,2022-08-22,Google Ads
2327,Chile,2022-11-20,Facebook
2328,México,2023-09-26,Google Ads
2329,Argentina,2022-08-24,Facebook
2330,Argentina,2022-04-22,Facebook
2331,Argentina,2023-08-10,Orgánico
2332,Argentina,2022-11-05,Facebook
2333,Colombia,2023-11-05,Referido
2334,México,2023-09-06,Orgánico
2335,Perú,2023-04-01,Orgánico
2336,Colombia,2023-04-14,Facebook
2337,Colombia,2023-04-03,Referido
2338,Perú,2023-10-07,Orgánico
2339,Chile,2022-02-06,Google Ads
2340,Colombia,2022-08-24,Google Ads
2341,Argentina,2023-05-14,Orgánico
2342,Chile,2022-06-13,Facebook
2343,México,2023-03-06,Facebook
2344,Colombia,2023-05-05,Referido
2345,Argentina,2023-10-28,Referido
2346,México,2023-09-25,Referido
2347,Chile,2023-12-15,Orgánico
2348,Perú,2023-12-15,Google Ads
2349,Colombia,2023-02-07,Facebook
2350,Argentina,2023-01-08,Facebook
2351,Perú,2022-06-20,Orgánico
2352,México,2023-12-09,Google Ads
2353,Argentina,2023-02-15,Facebook
2354,Colombia,2024-03-03,Google Ads
2355,Argentina,2024-02-26,Facebook
2356,México,2024-02-27,Facebook
2357,Argentina,2022-02-08,Referido
2358,Argentina,2022-02-11,Facebook
2359,Colombia,2022-10-13,Facebook
2360,Perú,2024-01-09,Orgánico
2361,Perú,2022-10-09,Google Ads
2362,Perú,2023-08-19,Google Ads
2363,Argentina,2022-05-10,Facebook
2364,Perú,2023-12-04,Orgánico
2365,Argentina,2022-10-17,Orgánico
2366,México,2023-09-01,Orgánico
2367,Perú,2022-09-29,Google Ads
2368,Chile,2023-09-16,Orgánico
2369,Perú,2022-11-05,Facebook
2370,Argentina,2023-03-18,Facebook
2371,México,2022-10-07,Referido
2372,Chile,2023-12-22,Facebook
2373,Perú,2022-08-31,Orgánico
2374,Colombia,2023-06-12,Orgánico
2375,Colombia,2024-02-19,Google Ads
2376,Chile,2023-01-06,Google Ads
2377,México,2023-01-22,Orgánico
2378,Argentina,2022-07-30,Referido
2379,México,2023-04-11,Facebook
2380,Chile,2022-06-01,Orgánico
2381,Argentina,2023-02-22,Orgánico
2382,Colombia,2023-08-15,Facebook
2383,México,2022-06-20,Referido
2384,Perú,2022-11-09,Referido
2385,Argentina,2023-06-24,Facebook
2386,Perú,2022-12-15,Orgánico
2387,Colombia,2022-05-26,Referido
2388,Perú,2023-07-12,Referido
2389,Chile,2024-01-04,Referido
2390,Chile,2022-11-17,Referido
2391,México,2024-03-06,Facebook
2392,Perú,2023-11-26,Google Ads
2393,Argentina,2022-02-25,Google Ads
2394,Colombia,2023-04-12,Google Ads
2395,Chile,2022-10-31,Facebook
2396,México,2024-01-26,Referido
2397,México,2023-06-12,Google Ads
2398,México,2022-10-29,Facebook
2399,México,2023-07-20,Google Ads
2400,Colombia,2022-09-25,Google Ads
2401,Perú,2022-03-20,Google Ads
2402,Perú,2023-07-17,Facebook
2403,Chile,2024-02-27,Facebook
2404,Perú,2023-08-05,Orgánico
2405,Chile,2023-10-17,Orgánico
2406,México,2022-11-12,Orgánico
2407,México,2023-08-25,Referido
2408,Chile,2023-02-08,Orgánico
2409,México,2022-05-03,Facebook
2410,Colombia,2023-02-11,Facebook
2411,Colombia,2023-07-10,Google Ads
2412,Chile,2022-09-30,Google Ads
2413,Perú,2024-01-06,Google Ads
2414,Colombia,2022-03-25,Orgánico
2415,México,2023-02-22,Google Ads
2416,Argentina,2022-06-18,Referido
2417,Argentina,2023-01-15,Facebook
2418,Chile,2023-10-29,Referido
2419,Perú,2022-12-31,Orgánico
2420,Perú,2023-06-15,Orgánico
2421,Colombia,2023-04-18,Orgánico
2422,Colombia,2022-03-10,Orgánico
2423,Perú,2022-04-03,Google Ads
2424,Perú,2023-12-21,Facebook
2425,Chile,2023-12-10,Facebook
2426,México,2023-12-04,Facebook
2427,Colombia,2023-04-07,Referido
2428,Perú,2023-02-22,Google Ads
2429,Colombia,2023-04-23,Referido
2430,Perú,2024-01-27,Google Ads
2431,Chile,2022-04-07,Orgánico
2432,Argentina,2023-11-12,Orgánico
2433,Chile,2022-02-11,Facebook
2434,México,2022-10-07,Facebook
2435,Chile,2022-11-01,Facebook
2436,Chile,2023-03-17,Google Ads
2437,Colombia,2023-01-01,Referido
2438,Chile,2022-07-06,Referido
2439,Colombia,2023-08-21,Orgánico
2440,Chile,2023-01-20,Referido
2441,Colombia,2023-10-03,Referido
2442,Argentina,2022-11-06,Orgánico
2443,Chile,2022-06-20,Orgánico
2444,Perú,2022-07-07,Facebook
2445,Chile,2023-01-11,Facebook
2446,Argentina,2023-01-10,Google Ads
2447,Colombia,2023-12-24,Orgánico
2448,México,2023-02-25,Google Ads
2449,Perú,2024-02-03,Facebook
2450,Perú,2023-12-20,Google Ads
2451,México,2024-01-01,Google Ads
2452,Perú,2022-02-09,Facebook
2453,Argentina,2023-10-09,Referido
2454,Chile,2023-09-18,Facebook
2455,Argentina,2023-11-03,Google Ads
2456,Chile,2023-02-18,Facebook
2457,Colombia,2023-07-03,Referido
2458,Chile,2023-04-22,Facebook
2459,Argentina,2024-01-04,Facebook
2460,México,2023-09-13,Orgánico
2461,Perú,2022-12-15,Orgánico
2462,Argentina,2023-11-29,Facebook
2463,Colombia,2023-05-25,Referido
2464,Chile,2022-03-02,Referido
2465,México,2023-12-11,Google Ads
2466,Chile,2023-04-16,Facebook
2467,México,2022-01-21,Referido
2468,Colombia,2023-10-26,Orgánico
2469,México,2022-01-28,Orgánico
2470,Perú,2023-03-25,Referido
2471,Colombia,2022-09-27,Google Ads
2472,Colombia,2023-03-13,Facebook
2473,Perú,2023-01-11,Orgánico
2474,Argentina,2023-03-24,Facebook
2475,Chile,2022-03-29,Facebook
2476,Chile,2023-08-10,Orgánico
2477,Argentina,2022-01-06,Referido
2478,Colombia,2023-09-30,Orgánico
2479,Chile,2023-07-06,Facebook
2480,Colombia,2022-02-10,Google Ads
2481,Chile,2022-01-18,Orgánico
2482,México,2023-09-13,Facebook
2483,Argentina,2022-08-30,Orgánico
2484,Perú,2022-10-05,Facebook
2485,México,2024-02-12,Facebook
2486,Perú,2023-07-04,Google Ads
2487,Perú,2022-12-31,Referido
2488,México,2023-02-12,Google Ads
2489,México,2024-01-10,Google Ads
2490,México,2022-05-21,Referido
2491,Colombia,2023-09-01,Orgánico
2492,México,2024-01-18,Orgánico
2493,México,2022-07-24,Facebook
2494,Perú,2024-03-08,Orgánico
2495,Argentina,2023-03-05,Google Ads
2496,Colombia,2024-02-25,Orgánico
2497,Chile,2023-04-03,Orgánico
2498,Colombia,2023-10-15,Orgánico
2499,Argentina,2022-07-24,Referido
2500,México,2022-02-12,Google Ads
2501,México,2022-11-11,Google Ads
2502,Colombia,2023-08-25,Orgánico
2503,Perú,2023-07-15,Google Ads
2504,Argentina,2022-02-13,Facebook
2505,México,2023-08-10,Referido
2506,Colombia,2022-04-27,Referido
2507,Colombia,2022-09-28,Google Ads
2508,Colombia,2023-02-06,Google Ads
2509,Chile,2022-01-19,Facebook
2510,Chile,2023-06-18,Referido
2511,Colombia,2024-01-02,Orgánico
2512,Colombia,2023-03-28,Orgánico
2513,Perú,2024-03-10,Referido
2514,Perú,2023-12-09,Facebook
2515,Chile,2023-09-27,Referido
2516,Chile,2023-01-04,Referido
2517,Chile,2022-10-25,Facebook
2518,Colombia,2023-06-28,Facebook
2519,Chile,2022-04-13,Facebook
2520,Chile,2022-08-05,Google Ads
2521,Colombia,2023-06-18,Google Ads
2522,Perú,2023-01-02,Orgánico
2523,Argentina,2022-11-05,Google Ads
2524,Chile,2023-03-11,Google Ads
2525,Argentina,2023-06-06,Google Ads
2526,Argentina,2023-10-05,Google Ads
2527,Colombia,2022-10-01,Google Ads
2528,Argentina,2024-03-04,Orgánico
2529,México,2023-07-15,Orgánico
2530,Argentina,2022-11-06,Google Ads
2531,Colombia,2023-02-27,Orgánico
2532,México,2024-01-06,Referido
2533,Perú,2023-12-14,Google Ads
2534,México,2022-06-12,Referido
2535,México,2022-02-15,Facebook
2536,Perú,2022-01-23,Facebook
2537,Colombia,2023-12-14,Referido
2538,Chile,2024-02-18,Google Ads
2539,Chile,2023-11-12,Referido
2540,Perú,2022-05-19,Referido
2541,Perú,2023-01-21,Orgánico
2542,Colombia,2023-10-01,Google Ads
2543,Chile,2022-09-10,Referido
2544,Chile,2022-12-10,Facebook
2545,Chile,2023-11-29,Orgánico
2546,México,2023-04-13,Referido
2547,Chile,2023-11-28,Facebook
2548,Perú,2022-10-30,Facebook
2549,México,2022-10-19,Facebook
2550,Perú,2024-01-30,Referido
2551,México,2023-01-11,Orgánico
2552,Chile,2023-12-08,Referido
2553,Chile,2022-04-18,Orgánico
2554,México,2023-02-12,Orgánico
2555,Argentina,2022-01-13,Google Ads
2556,México,2022-09-21,Orgánico
2557,Argentina,2022-02-15,Referido
2558,Colombia,2022-10-26,Referido
2559,Argentina,2024-01-20,Orgánico
2560,Chile,2022-12-30,Referido
2561,Colombia,2022-01-05,Orgánico
2562,Argentina,2023-06-12,Facebook
2563,México,2023-08-10,Google Ads
2564,México,2022-03-01,Orgánico
2565,Colombia,2022-12-16,Facebook
2566,Perú,2022-11-22,Facebook
2567,Colombia,2022-12-19,Orgánico
2568,Colombia,2022-12-25,Facebook
2569,Perú,2023-01-21,Referido
2570,Colombia,2023-11-18,Facebook
2571,Perú,2023-01-07,Orgánico
2572,México,2022-04-18,Referido
2573,Chile,2022-03-20,Facebook
2574,Perú,2023-05-03,Facebook
2575,México,2022-02-03,Referido
2576,Perú,2024-02-19,Referido
2577,Perú,2022-05-23,Orgánico
2578,Argentina,2023-01-14,Orgánico
2579,México,2022-05-13,Referido
2580,Chile,2023-09-27,Referido
2581,Argentina,2022-07-17,Facebook
2582,Perú,2023-12-14,Referido
2583,Perú,2022-07-11,Facebook
2584,Chile,2024-01-07,Facebook
2585,Colombia,2022-06-25,Google Ads
2586,Argentina,2022-06-14,Google Ads
2587,Perú,2022-06-11,Facebook
2588,Colombia,2023-06-10,Facebook
2589,Argentina,2023-01-27,Facebook
2590,Perú,2023-07-21,Orgánico
2591,Colombia,2022-08-09,Referido
2592,Argentina,2022-08-09,Orgánico
2593,Chile,2022-11-21,Referido
2594,Colombia,2023-12-11,Facebook
2595,Chile,2022-07-09,Facebook
2596,Colombia,2022-08-09,Orgánico
2597,Argentina,2022-09-20,Referido
2598,México,2023-11-09,Referido
2599,Chile,2023-12-06,Facebook
2600,Argentina,2022-10-25,Facebook
2601,Colombia,2022-11-06,Google Ads
2602,Perú,2023-03-12,Google Ads
2603,Colombia,2023-01-13,Google Ads
2604,Chile,2023-05-27,Orgánico
2605,México,2022-05-06,Orgánico
2606,Argentina,2023-07-14,Facebook
2607,Argentina,2022-06-07,Orgánico
2608,Chile,2022-11-09,Facebook
2609,Perú,2022-04-17,Referido
2610,Chile,2022-11-04,Orgánico
2611,Colombia,2022-07-24,Referido
2612,México,2023-02-04,Google Ads
2613,México,2022-11-15,Facebook
2614,Chile,2022-12-17,Google Ads
2615,México,2023-04-10,Referido
2616,México,2023-02-27,Referido
2617,Chile,2024-01-14,Google Ads
2618,Perú,2023-07-22,Google Ads
2619,México,2023-03-25,Referido
2620,Chile,2022-06-06,Google Ads
2621,Colombia,2024-01-11,Referido
2622,México,2022-09-28,Facebook
2623,Argentina,2022-11-11,Orgánico
2624,Colombia,2023-04-13,Orgánico
2625,Colombia,2022-01-06,Facebook
2626,Chile,2022-03-16,Referido
2627,Argentina,2022-12-28,Referido
2628,México,2022-10-30,Google Ads
2629,Argentina,2024-01-10,Google Ads
2630,Colombia,2022-12-23,Orgánico
2631,Argentina,2022-08-23,Orgánico
2632,Argentina,2023-09-15,Referido
2633,Perú,2022-11-30,Referido
2634,Argentina,2023-03-23,Orgánico
2635,Colombia,2022-11-15,Orgánico
2636,Perú,2022-06-21,Google Ads
2637,Chile,2023-01-28,Orgánico
2638,México,2023-08-27,Google Ads
2639,México,2023-12-19,Google Ads
2640,Perú,2023-11-20,Facebook
2641,México,2023-04-04,Referido
2642,Argentina,2023-12-03,Orgánico
2643,Chile,2023-08-05,Google Ads
2644,Chile,2023-04-02,Referido
2645,Perú,2022-12-23,Facebook
2646,Argentina,2023-04-26,Orgánico
2647,Argentina,2023-08-05,Referido
2648,Colombia,2022-02-07,Orgánico
2649,Argentina,2022-08-10,Referido
2650,Argentina,2023-01-21,Orgánico
2651,Chile,2022-02-25,Facebook
2652,México,2023-01-16,Google Ads
2653,México,2022-12-05,Orgánico
2654,México,2023-06-05,Referido
2655,Perú,2022-06-07,Orgánico
2656,Perú,2023-11-03,Facebook
2657,México,2022-01-26,Referido
2658,Colombia,2023-05-30,Facebook
2659,México,2023-05-04,Referido
2660,Argentina,2023-06-10,Referido
2661,México,2022-07-18,Google Ads
2662,Argentina,2022-02-27,Facebook
2663,Colombia,2023-04-30,Orgánico
2664,Colombia,2023-04-04,Orgánico
2665,Chile,2023-10-10,Orgánico
2666,Perú,2024-01-01,Google Ads
2667,Perú,2023-03-17,Orgánico
2668,Argentina,2022-09-02,Orgánico
2669,Colombia,2022-03-04,Referido
2670,Perú,2023-01-15,Referido
2671,Colombia,2022-07-28,Referido
2672,Chile,2023-10-28,Google Ads
2673,Perú,2024-03-04,Referido
2674,Perú,2022-09-17,Referido
2675,Perú,2023-02-18,Orgánico
2676,Colombia,2023-12-14,Referido
2677,México,2022-09-17,Facebook
2678,Perú,2023-12-13,Orgánico
2679,Perú,2023-07-08,Referido
2680,México,2023-06-03,Facebook
2681,Colombia,2024-01-05,Google Ads
2682,Argentina,2022-01-31,Referido
2683,México,2024-01-17,Referido
2684,Chile,2022-12-06,Referido
2685,Colombia,2023-01-13,Orgánico
2686,México,2024-02-18,Google Ads
2687,México,2022-01-08,Referido
2688,Argentina,2022-09-08,Orgánico
2689,México,2023-08-08,Orgánico
2690,Perú,2023-11-02,Orgánico
2691,Perú,2022-04-11,Referido
2692,Colombia,2022-10-07,Orgánico
2693,Colombia,2023-12-05,Orgánico
2694,Argentina,2023-08-02,Orgánico
2695,Chile,2023-01-20,Orgánico
2696,México,2023-12-20,Google Ads
2697,Colombia,2024-02-03,Google Ads
2698,Colombia,2023-08-22,Facebook
2699,Argentina,2023-05-25,Google Ads
2700,México,2023-05-03,Facebook
2701,Argentina,2024-01-18,Google Ads
2702,Chile,2022-03-03,Google Ads
2703,Perú,2024-01-12,Facebook
2704,Argentina,2023-02-14,Orgánico
2705,Chile,2024-01-24,Facebook
2706,Perú,2023-08-30,Orgánico
2707,Colombia,2022-03-18,Google Ads
2708,México,2023-08-11,Google Ads
2709,Chile,2022-07-16,Facebook
2710,Perú,2023-11-09,Facebook
2711,Perú,2023-03-11,Google Ads
2712,Chile,2022-05-19,Facebook
2713,Argentina,2022-09-08,Facebook
2714,Colombia,2022-08-06,Google Ads
2715,Chile,2024-01-15,Referido
2716,Argentina,2023-02-20,Google Ads
2717,Perú,2022-10-25,Google Ads
2718,Perú,2022-07-01,Facebook
2719,Colombia,2023-10-30,Google Ads
2720,Perú,2023-06-22,Referido
2721,Chile,2023-05-12,Orgánico
2722,Chile,2023-02-17,Orgánico
2723,Argentina,2022-04-01,Referido
2724,Argentina,2023-06-28,Google Ads
2725,México,2023-07-06,Orgánico
2726,Chile,2022-08-15,Referido
2727,México,2022-09-20,Referido
2728,Argentina,2023-08-08,Orgánico
2729,Colombia,2022-09-04,Google Ads
2730,Colombia,2023-04-26,Orgánico
2731,Argentina,2023-06-16,Google Ads
2732,Colombia,2023-04-29,Orgánico
2733,Argentina,2023-11-08,Referido
2734,Colombia,2023-10-21,Google Ads
2735,Argentina,2022-12-19,Facebook
2736,Argentina,2023-05-10,Referido
2737,Perú,2023-05-05,Google Ads
2738,Argentina,2022-01-04,Facebook
2739,Chile,2024-02-01,Google Ads
2740,México,2023-03-08,Facebook
2741,Perú,2023-07-30,Google Ads
2742,Chile,2024-01-21,Referido
2743,Argentina,2023-04-15,Orgánico
2744,Argentina,2024-03-01,Facebook
2745,México,2022-03-16,Referido
2746,México,2023-03-11,Orgánico
2747,Perú,2024-01-05,Google Ads
2748,Colombia,2023-05-13,Google Ads
2749,México,2023-07-26,Referido
2750,Chile,2023-09-11,Referido
2751,Perú,2022-01-09,Facebook
2752,Perú,2022-07-01,Facebook
2753,Chile,2023-06-09,Google Ads
2754,Chile,2023-11-26,Facebook
2755,Argentina,2022-09-23,Referido
2756,Argentina,2022-05-24,Facebook
2757,México,2022-09-04,Orgánico
2758,Perú,2023-08-15,Google Ads
2759,Chile,2023-02-12,Referido
2760,Chile,2024-02-09,Referido
2761,Argentina,2023-07-22,Google Ads
2762,Chile,2023-08-01,Orgánico
2763,Chile,2022-06-29,Facebook
2764,Colombia,2022-10-24,Referido
2765,Perú,2024-02-20,Orgánico
2766,México,2022-03-09,Referido
2767,Chile,2023-10-01,Referido
2768,Colombia,2022-06-27,Referido
2769,México,2023-01-28,Google Ads
2770,Chile,2022-04-10,Orgánico
2771,Chile,2023-05-16,Google Ads
2772,Colombia,2022-05-22,Referido
2773,Colombia,2022-11-18,Google Ads
2774,México,2023-10-21,Google Ads
2775,Perú,2023-03-03,Referido
2776,México,2022-10-29,Referido
2777,Perú,2022-07-16,Referido
2778,México,2023-10-19,Orgánico
2779,Chile,2022-06-07,Orgánico
2780,Perú,2023-06-06,Referido
2781,Colombia,2022-08-21,Facebook
2782,Chile,2023-06-25,Facebook
2783,Chile,2023-02-25,Referido
2784,Colombia,2023-11-24,Google Ads
2785,Colombia,2022-02-09,Google Ads
2786,Colombia,2024-02-07,Referido
2787,Colombia,2022-07-23,Google Ads
2788,México,2023-01-16,Facebook
2789,Argentina,2022-05-13,Orgánico
2790,México,2023-05-20,Google Ads
2791,Argentina,2022-11-17,Orgánico
2792,Colombia,2024-02-21,Orgánico
2793,Perú,2024-02-08,Google Ads
2794,Colombia,2023-11-10,Google Ads
2795,Chile,2022-06-11,Facebook
2796,Argentina,2022-04-28,Orgánico
2797,Colombia,2022-10-08,Referido
2798,Perú,2023-01-07,Facebook
2799,Colombia,2023-02-03,Google Ads
2800,Colombia,2024-02-15,Google Ads
2801,Perú,2022-10-01,Google Ads
2802,México,2023-12-18,Facebook
2803,Argentina,2022-10-09,Google Ads
2804,Colombia,2022-11-10,Orgánico
2805,Argentina,2024-02-02,Orgánico
2806,Argentina,2023-07-21,Orgánico
2807,Argentina,2023-05-22,Orgánico
2808,Colombia,2022-08-05,Referido
2809,Colombia,2023-01-31,Referido
2810,Argentina,2022-05-25,Google Ads
2811,Perú,2022-10-25,Orgánico
2812,Colombia,2022-09-21,Referido
2813,Argentina,2024-02-19,Referido
2814,Colombia,2022-12-30,Orgánico
2815,Perú,2022-12-03,Facebook
2816,Chile,2022-05-20,Orgánico
2817,Argentina,2022-01-16,Facebook
2818,Perú,2023-12-16,Facebook
2819,Argentina,2023-04-07,Google Ads
2820,Colombia,2022-02-13,Orgánico
2821,Perú,2022-01-26,Orgánico
2822,México,2024-01-18,Facebook
2823,México,2022-12-21,Google Ads
2824,Colombia,2022-10-03,Google Ads
2825,Chile,2023-11-26,Google Ads
2826,México,2022-07-03,Facebook
2827,México,2023-07-19,Referido
2828,Perú,2023-10-11,Orgánico
2829,Perú,2022-09-08,Orgánico
2830,México,2022-12-02,Google Ads
2831,Argentina,2022-08-20,Orgánico
2832,Perú,2023-01-24,Orgánico
2833,Perú,2022-09-16,Referido
2834,México,2024-02-03,Orgánico
2835,México,2022-07-14,Referido
2836,Argentina,2023-02-22,Referido
2837,Colombia,2024-02-14,Google Ads
2838,Argentina,2023-02-17,Referido
2839,Chile,2023-09-17,Facebook
2840,México,2023-08-05,Facebook
2841,Chile,2023-10-25,Referido
2842,Chile,2023-06-10,Orgánico
2843,Chile,2023-08-22,Orgánico
2844,México,2022-03-30,Facebook
2845,Perú,2022-01-03,Google Ads
2846,Perú,2023-07-10,Orgánico
2847,Chile,2024-01-11,Orgánico
2848,México,2022-09-22,Google Ads
2849,Chile,2022-04-19,Google Ads
2850,Colombia,2022-08-05,Facebook
2851,Argentina,2022-08-04,Orgánico
2852,Perú,2023-07-01,Orgánico
2853,Argentina,2022-02-04,Referido
2854,Argentina,2022-06-30,Orgánico
2855,Argentina,2024-02-28,Google Ads
2856,Perú,2024-02-17,Orgánico
2857,Chile,2022-04-17,Orgánico
2858,Colombia,2022-06-08,Orgánico
2859,México,2022-08-11,Orgánico
2860,Chile,2022-06-02,Orgánico
2861,Chile,2023-11-19,Google Ads
2862,México,2023-11-19,Referido
2863,Chile,2022-12-18,Facebook
2864,Chile,2023-12-05,Orgánico
2865,México,2022-01-23,Facebook
2866,México,2022-06-10,Referido
2867,Chile,2023-08-12,Referido
2868,Argentina,2023-01-03,Referido
2869,Perú,2023-08-04,Facebook
2870,Perú,2022-04-23,Facebook
2871,Chile,2022-11-13,Orgánico
2872,Argentina,2023-03-30,Facebook
2873,Perú,2023-04-02,Google Ads
2874,Argentina,2022-12-29,Orgánico
2875,Chile,2023-08-29,Google Ads
2876,Colombia,2022-11-20,Referido
2877,Perú,2022-02-04,Orgánico
2878,Chile,2022-01-02,Referido
2879,Perú,2023-03-02,Facebook
2880,Perú,2022-06-11,Orgánico
2881,Argentina,2023-04-12,Orgánico
2882,Perú,2024-01-29,Orgánico
2883,Colombia,2024-01-17,Facebook
2884,Colombia,2023-05-04,Facebook
2885,Argentina,2022-12-11,Orgánico
2886,México,2022-09-03,Google Ads
2887,Perú,2022-11-19,Orgánico
2888,Chile,2022-06-06,Referido
2889,México,2024-03-06,Facebook
2890,Argentina,2022-03-08,Facebook
2891,Colombia,2023-09-08,Facebook
2892,Argentina,2022-03-05,Referido
2893,Argentina,2023-09-28,Referido
2894,México,2023-06-19,Facebook
2895,Colombia,2023-01-01,Facebook
2896,Colombia,2022-10-15,Facebook
2897,Colombia,2022-02-18,Google Ads
2898,Colombia,2022-11-26,Orgánico
2899,México,2024-02-19,Google Ads
2900,Colombia,2022-04-25,Facebook
2901,Perú,2022-10-10,Orgánico
2902,Colombia,2023-09-10,Facebook
2903,México,2023-01-21,Facebook
2904,Colombia,2023-07-07,Referido
2905,Chile,2022-12-22,Referido
2906,Argentina,2022-07-20,Google Ads
2907,México,2022-07-10,Facebook
2908,Argentina,2022-09-21,Referido
2909,México,2022-03-30,Orgánico
2910,Colombia,2023-11-03,Facebook
2911,Chile,2023-08-03,Orgánico
2912,Argentina,2023-08-03,Referido
2913,Argentina,2023-06-01,Referido
2914,Colombia,2024-01-17,Google Ads
2915,Chile,2022-03-13,Orgánico
2916,Argentina,2023-01-11,Referido
2917,México,2023-08-25,Facebook
2918,Argentina,2022-07-16,Referido
2919,Perú,2023-12-04,Facebook
2920,México,2022-08-16,Orgánico
2921,Argentina,2024-01-20,Google Ads
2922,Argentina,2022-07-23,Facebook
2923,Perú,2023-06-22,Referido
2924,Perú,2022-03-05,Facebook
2925,Colombia,2023-05-15,Orgánico
2926,Chile,2022-02-11,Orgánico
2927,Colombia,2022-12-27,Referido
2928,Argentina,2023-09-30,Referido
2929,Chile,2022-03-22,Referido
2930,México,2024-02-23,Facebook
2931,Chile,2022-11-04,Facebook
2932,Colombia,2023-01-19,Referido
2933,Perú,2023-08-10,Orgánico
2934,Colombia,2023-03-07,Facebook
2935,México,2022-06-01,Referido
2936,Perú,2023-05-14,Referido
2937,Chile,2023-10-03,Facebook
2938,México,2022-12-11,Google Ads
2939,Chile,2023-04-27,Referido
2940,Argentina,2022-07-30,Google Ads
2941,Perú,2022-10-27,Referido
2942,Colombia,2023-03-25,Orgánico
2943,México,2024-02-05,Google Ads
2944,Perú,2022-03-24,Facebook
2945,México,2023-07-21,Referido
2946,Colombia,2022-08-16,Facebook
2947,Chile,2023-03-26,Facebook
2948,Colombia,2022-04-28,Orgánico
