user_id,fecha_evento,tipo_evento,dispositivo
3587,2023-08-01,compra,iOS
3587,2024-02-13,login,iOS
3588,2024-04-07,login,Web
3588,2024-06-13,login,Web
3588,2024-07-14,login,Android
3588,2024-04-22,login,Android
3588,2023-03-04,login,Android
3588,2023-02-14,login,iOS
3589,2024-07-01,login,iOS
3589,2023-05-23,login,iOS
3589,2023-12-26,login,Web
3589,2024-06-25,compra,Android
3589,2023-05-09,login,Web
3589,2024-05-27,login,Web
3589,2023-04-27,login,Web
3589,2024-03-21,compra,Web
3589,2024-02-09,compra,Android
3590,2023-04-15,login,Android
3590,2023-04-20,compra,Android
3591,2023-09-22,login,Web
3591,2023-01-26,login,Web
3591,2023-08-21,login,Android
3591,2024-07-29,login,iOS
3591,2023-10-16,compra,Android
3591,2023-01-21,login,iOS
3591,2023-06-24,compra,Web
3591,2023-12-11,login,Android
3591,2023-03-01,login,iOS
3591,2024-03-07,login,iOS
3591,2024-02-01,compra,Web
3591,2023-11-09,login,Web
3592,2023-11-27,login,Android
3592,2023-08-12,login,Android
3592,2023-05-08,login,iOS
3592,2023-05-24,login,iOS
3592,2023-10-21,compra,Web
3592,2024-02-27,login,Android
3592,2024-03-18,compra,iOS
3592,2023-10-29,login,iOS
3593,2023-07-12,compra,iOS
3593,2023-06-12,login,iOS
3593,2023-03-06,login,Android
3593,2023-11-28,compra,iOS
3593,2023-01-21,compra,iOS
3593,2023-10-17,login,Android
3593,2023-12-05,login,Web
3594,2023-05-20,login,Web
3594,2023-03-19,login,Android
3594,2024-02-10,compra,Android
3594,2024-06-03,login,Web
3594,2023-09-20,compra,iOS
3595,2023-01-15,login,Android
3595,2024-01-31,login,iOS
3595,2023-06-11,login,Android
3595,2023-01-06,login,Web
3596,2024-06-07,login,iOS
3596,2023-01-24,compra,Android
3597,2023-05-03,compra,iOS
3597,2024-02-16,login,Web
3597,2023-10-24,login,iOS
3597,2024-07-22,login,Android
3598,2023-07-15,login,iOS
3598,2023-05-13,compra,iOS
3598,2023-10-28,compra,Web
3599,2023-05-04,login,Android
3599,2023-06-12,compra,Android
3599,2023-04-11,login,Android
3599,2023-12-04,compra,Android
3599,2023-11-24,login,iOS
3599,2023-12-24,login,Web
3600,2024-04-09,cancelacion,Android
3600,2023-08-10,login,iOS
3600,2024-07-12,login,Android
3601,2024-05-02,login,Android
3601,2024-02-01,login,Android
3601,2024-08-09,compra,iOS
3601,2024-05-06,login,iOS
3602,2023-02-10,login,iOS
3602,2024-04-11,compra,iOS
3602,2023-08-27,compra,iOS
3602,2023-07-20,login,iOS
3603,2024-06-18,compra,iOS
3603,2023-07-22,login,iOS
3603,2023-05-27,login,Android
3603,2023-03-10,login,Android
3603,2023-07-12,compra,Android
3604,2024-04-05,compra,Android
3604,2024-02-10,login,iOS
3604,2023-10-03,compra,Android
3604,2023-10-30,cancelacion,Web
3604,2024-08-22,login,iOS
3605,2023-09-23,cancelacion,Web
3605,2023-12-26,login,iOS
3605,2023-03-20,login,Android
3605,2024-04-12,login,Android
3605,2024-04-12,login,iOS
3606,2024-07-24,login,Android
3606,2023-09-16,cancelacion,iOS
3606,2024-05-02,login,iOS
3607,2023-12-24,login,Web
3607,2024-01-04,login,iOS
3607,2023-07-18,login,Web
3607,2024-01-29,login,iOS
3607,2023-11-22,compra,Android
3607,2024-01-02,cancelacion,Web
3608,2023-11-11,compra,Android
3608,2023-06-08,compra,Android
3609,2024-01-14,login,iOS
3609,2023-06-19,compra,Android
3609,2023-12-20,login,Android
3609,2023-09-02,login,Web
3610,2023-02-14,compra,Android
3610,2023-09-23,compra,iOS
3610,2023-01-24,login,iOS
3610,2023-12-25,cancelacion,Android
3611,2024-01-16,cancelacion,Android
3611,2023-06-27,login,Android
3611,2023-09-16,login,Web
3611,2024-03-12,login,Web
3611,2024-05-27,login,Android
3612,2024-04-23,login,Web
3612,2023-05-18,login,Android
3612,2023-04-12,login,Web
3612,2023-04-20,login,Android
3612,2024-03-01,compra,iOS
3612,2023-12-12,login,Web
3612,2024-06-23,cancelacion,Android
3612,2023-11-13,login,Web
3612,2023-06-25,login,Web
3613,2023-09-21,login,Web
3613,2024-05-10,login,iOS
3613,2023-09-16,login,iOS
3614,2023-12-24,compra,Web
3614,2023-03-13,login,Web
3614,2024-07-17,compra,Android
3614,2024-05-30,cancelacion,Web
3614,2023-10-06,login,Web
3615,2024-06-25,login,Web
3615,2024-06-30,login,iOS
3616,2024-05-15,compra,iOS
3616,2024-07-02,compra,iOS
3616,2023-03-02,login,iOS
3616,2024-08-01,login,Android
3616,2023-10-13,compra,Android
3616,2023-09-20,login,Web
3616,2024-07-31,compra,Web
3617,2023-09-22,compra,Web
3617,2023-01-10,login,Web
3617,2023-07-22,login,Android
3618,2023-05-27,login,Android
3618,2024-03-21,cancelacion,Web
3618,2024-05-23,login,Web
3618,2024-08-20,compra,Android
3619,2024-02-10,login,iOS
3619,2024-08-13,compra,Android
3619,2023-03-15,cancelacion,Web
3619,2023-03-30,login,Web
3619,2023-03-21,login,Android
3620,2023-10-14,login,Android
3620,2023-10-26,login,Web
3621,2024-07-10,login,Web
3621,2023-11-16,login,Android
3621,2023-07-11,compra,Web
3621,2023-08-13,login,iOS
3621,2024-05-08,login,Android
3621,2024-05-04,compra,Android
3621,2024-06-02,compra,Web
3621,2024-01-04,login,iOS
3622,2023-08-22,cancelacion,iOS
3622,2024-03-01,compra,Web
3622,2023-06-20,login,Web
3622,2024-06-05,compra,Web
3622,2023-08-25,login,Android
3622,2023-03-31,login,iOS
3622,2024-03-08,compra,Web
3623,2023-02-22,compra,Android
3623,2023-03-22,login,iOS
3623,2023-12-20,compra,Android
3623,2023-08-10,login,Web
3623,2023-05-26,login,Web
3623,2023-11-29,login,Android
3623,2023-06-25,login,Web
3623,2023-04-04,login,Web
3623,2024-01-29,compra,Web
3623,2024-05-06,login,Android
3623,2023-11-03,compra,Android
3624,2024-01-16,login,iOS
3624,2023-02-06,compra,iOS
3624,2023-12-25,compra,Web
3624,2023-04-30,compra,iOS
3624,2023-02-03,login,iOS
3624,2024-06-23,compra,Web
3624,2023-05-31,login,Android
3625,2024-05-26,login,iOS
3625,2024-04-10,compra,Web
3625,2023-01-04,login,Android
3625,2024-08-16,login,Web
3625,2023-06-30,compra,Web
3625,2024-02-10,login,iOS
3626,2023-09-15,compra,iOS
3626,2024-08-06,compra,iOS
3626,2023-01-03,login,Web
3626,2023-02-26,cancelacion,iOS
3627,2023-07-14,login,Android
3627,2024-03-14,login,Web
3627,2024-02-19,login,iOS
3627,2023-01-02,compra,iOS
3628,2023-08-26,compra,iOS
3628,2023-11-03,compra,Android
3628,2023-09-02,login,iOS
3628,2024-04-10,login,Android
3628,2023-05-09,login,iOS
3629,2023-11-09,compra,iOS
3629,2023-12-27,login,iOS
3629,2024-07-20,login,Web
3629,2023-05-28,compra,iOS
3629,2024-04-21,login,iOS
3630,2023-10-17,compra,Android
3630,2024-04-20,compra,iOS
3631,2023-10-26,login,Web
3631,2023-11-17,login,iOS
3631,2023-08-07,login,Android
3631,2024-01-13,login,Android
3631,2024-02-07,login,Web
3631,2023-06-19,login,Web
3631,2024-01-10,login,Android
3632,2024-05-07,login,Android
3632,2024-08-19,login,iOS
3632,2024-05-24,login,iOS
3632,2024-06-18,login,Android
3633,2023-04-24,cancelacion,Web
3633,2023-11-04,login,Web
3633,2023-01-10,login,Android
3633,2023-08-04,cancelacion,iOS
3633,2023-06-21,login,Web
3634,2023-08-16,login,Android
3634,2023-02-20,login,Android
3634,2024-08-11,login,Web
3634,2023-01-22,login,Web
3634,2023-09-05,compra,Android
3634,2023-06-26,compra,Android
3635,2024-08-02,login,Web
3635,2023-12-05,compra,iOS
3635,2024-01-26,login,Web
3635,2024-06-06,compra,Web
3636,2024-01-09,cancelacion,Web
3636,2024-01-31,login,Android
3637,2023-02-17,login,Web
3637,2023-08-27,login,Web
3638,2023-12-19,login,iOS
3638,2024-07-20,compra,Web
3638,2024-03-31,login,Web
3638,2024-08-20,login,Android
3638,2024-03-06,login,Android
3638,2023-06-18,login,iOS
3638,2023-12-17,login,iOS
3638,2024-04-28,login,Android
3638,2023-06-18,login,Android
3638,2023-08-25,login,Web
3638,2024-03-14,compra,iOS
3639,2023-01-09,login,Web
3639,2023-10-01,login,iOS
3639,2023-02-27,login,Android
3639,2024-05-29,login,Web
3639,2023-06-09,compra,iOS
3639,2023-07-18,login,Android
3639,2023-04-17,login,Android
3639,2024-05-18,login,Web
3639,2023-08-05,compra,Web
3639,2023-05-03,compra,iOS
3639,2024-08-04,compra,Android
3639,2023-07-01,cancelacion,Web
3640,2023-02-09,login,iOS
3640,2024-05-26,login,Web
3640,2023-03-28,login,Android
3640,2023-01-23,login,iOS
3640,2024-07-06,login,iOS
3640,2023-09-13,login,iOS
3640,2023-04-21,login,iOS
3640,2024-01-15,login,Android
3641,2023-04-03,login,iOS
3641,2023-07-11,login,iOS
3641,2023-12-02,login,iOS
3641,2023-03-06,login,Web
3642,2023-05-14,login,Web
3642,2023-07-15,login,iOS
3642,2024-04-06,compra,Android
3642,2024-07-31,compra,Web
3642,2024-07-21,login,Web
3642,2024-02-03,compra,Android
3642,2024-03-09,login,Web
3643,2024-03-29,compra,Web
3643,2023-03-07,login,Web
3643,2023-06-11,login,Web
3643,2023-07-05,login,Android
3643,2023-10-02,login,iOS
3643,2024-05-23,login,Android
3644,2023-04-22,login,iOS
3644,2024-01-07,login,Android
3644,2024-03-11,login,Android
3644,2023-10-14,compra,Android
3645,2023-02-01,cancelacion,iOS
3645,2024-07-31,login,Android
3645,2023-08-26,login,Web
3645,2024-05-27,login,Android
3645,2023-03-15,compra,Android
3645,2024-03-18,login,iOS
3646,2023-01-22,login,iOS
3646,2023-03-08,login,Android
3647,2024-07-07,compra,iOS
3647,2023-06-17,login,iOS
3647,2024-05-16,login,Android
3647,2023-10-27,login,iOS
3648,2023-07-15,login,Android
3648,2023-12-14,compra,iOS
3648,2023-01-19,login,Android
3648,2024-05-12,compra,Web
3648,2023-07-07,compra,iOS
3648,2023-10-23,login,Web
3649,2023-09-25,login,Android
3649,2023-08-27,compra,Web
3649,2023-01-18,compra,iOS
3649,2023-05-29,compra,iOS
3649,2024-02-17,login,Web
3649,2023-11-15,login,Android
3649,2024-02-10,login,Android
3649,2023-11-09,login,iOS
3650,2023-10-22,login,Web
3650,2023-01-06,login,Android
3650,2024-05-31,compra,iOS
3650,2024-07-31,compra,iOS
3651,2024-03-27,compra,Web
3651,2023-07-27,login,Web
3652,2023-01-04,login,Web
3652,2024-03-07,compra,Web
3652,2023-07-25,login,Android
3653,2023-06-12,compra,Android
3653,2023-05-22,compra,iOS
3653,2024-02-26,login,Android
3653,2023-04-11,compra,Android
3654,2024-07-27,cancelacion,Web
3654,2023-07-04,cancelacion,Android
3654,2023-06-02,login,Web
3654,2024-04-14,login,Android
3655,2023-11-04,compra,Android
3655,2023-02-06,login,Web
3655,2023-06-10,login,Web
3655,2024-04-30,compra,Web
3655,2024-01-21,compra,iOS
3656,2023-03-27,login,iOS
3656,2024-08-22,compra,iOS
3656,2023-04-11,compra,Web
3656,2024-03-30,compra,Web
3657,2023-03-12,compra,Web
3657,2024-06-23,login,iOS
3658,2023-05-26,login,Web
3658,2024-02-05,login,iOS
3658,2023-01-16,login,iOS
3658,2023-09-29,compra,iOS
3659,2023-09-20,login,Web
3659,2023-09-22,login,Web
3659,2023-12-30,login,Web
3660,2024-03-25,login,Android
3660,2024-01-11,login,Web
3660,2024-04-18,login,Android
3660,2023-03-03,login,iOS
3661,2023-02-21,compra,Web
3661,2023-02-01,login,Android
3661,2023-12-20,compra,Android
3662,2023-01-18,login,Web
3662,2023-03-01,compra,Android
3662,2024-03-02,login,Android
3662,2024-08-05,compra,iOS
3662,2023-07-20,compra,Android
3662,2024-04-20,login,iOS
3662,2023-10-15,login,Android
3663,2023-08-27,login,Android
3664,2023-06-04,cancelacion,iOS
3664,2024-04-07,login,Web
3664,2024-08-09,login,Android
3665,2024-03-20,login,Android
3665,2023-02-07,compra,Web
3665,2023-12-15,login,Android
3666,2024-05-05,login,Android
3666,2023-05-04,compra,Android
3666,2023-10-07,login,Android
3666,2023-02-13,login,iOS
3666,2024-06-03,login,Android
3667,2023-04-24,compra,Android
3667,2023-03-17,login,Android
3667,2023-06-24,login,iOS
3667,2023-12-31,login,Android
3667,2023-11-05,login,iOS
3667,2024-05-22,login,Web
3667,2024-05-01,login,Web
3668,2023-08-29,compra,Android
3668,2023-10-27,compra,Android
3668,2023-09-07,login,iOS
3668,2024-02-13,compra,Web
3668,2023-08-18,login,Android
3668,2024-04-16,compra,Web
3669,2023-07-03,login,Web
3669,2023-06-23,login,iOS
3669,2023-09-28,login,Web
3669,2023-04-27,login,Android
3669,2023-02-09,login,Android
3670,2023-09-07,login,iOS
3670,2023-08-02,compra,Web
3670,2024-07-27,login,Web
3670,2023-01-26,compra,Web
3670,2024-01-25,login,Web
3670,2023-11-09,login,iOS
3670,2023-12-01,login,Web
3670,2024-07-06,login,Web
3670,2023-05-03,login,Web
3671,2023-04-29,compra,Web
3671,2024-01-17,login,Web
3671,2023-11-06,compra,iOS
3671,2023-12-08,login,iOS
3671,2024-05-11,compra,Web
3671,2023-07-07,compra,iOS
3671,2023-08-14,login,Web
3672,2024-06-08,login,Android
3673,2023-06-07,compra,Web
3673,2023-08-07,compra,iOS
3673,2023-08-09,login,Web
3673,2024-02-13,login,Web
3673,2024-04-27,compra,Android
3674,2023-11-23,login,Android
3674,2024-08-17,login,iOS
3674,2023-08-23,login,Android
3674,2023-02-05,compra,iOS
3675,2023-02-07,cancelacion,iOS
3675,2024-02-03,compra,iOS
3675,2024-08-15,compra,Android
3675,2023-10-18,compra,Android
3675,2023-04-16,login,iOS
3676,2023-01-04,login,iOS
3676,2023-09-19,compra,iOS
3676,2024-06-26,login,Web
3676,2024-03-17,compra,Web
3676,2023-11-07,compra,Android
3676,2024-07-29,compra,Web
3676,2024-01-31,compra,Android
3676,2023-10-20,compra,Android
3676,2024-08-14,cancelacion,Android
3677,2023-01-09,login,Android
3677,2023-02-07,login,Web
3677,2023-12-16,login,iOS
3678,2023-03-23,compra,iOS
3678,2024-08-10,login,Android
3678,2024-04-24,login,iOS
3678,2024-06-24,login,Web
3679,2024-03-13,compra,iOS
3679,2023-09-14,compra,iOS
3679,2023-01-29,compra,iOS
3679,2023-01-09,login,Web
3679,2023-07-26,login,Android
3680,2023-12-12,compra,iOS
3680,2024-08-19,compra,Web
3680,2023-08-08,compra,Web
3681,2024-07-07,login,Web
3681,2023-08-20,login,iOS
3681,2023-08-17,login,iOS
3682,2023-10-26,compra,Web
3682,2023-01-16,login,iOS
3682,2023-08-23,login,Web
3682,2024-01-16,login,Web
3682,2023-02-19,login,iOS
3682,2024-03-19,login,Web
3682,2023-05-23,login,iOS
3682,2023-09-17,compra,iOS
3682,2023-12-28,login,Android
3683,2023-04-30,compra,Web
3683,2023-03-04,login,iOS
3683,2023-03-24,login,Android
3683,2024-04-30,login,iOS
3684,2023-08-19,login,Android
3684,2023-02-02,login,Android
3684,2024-05-01,login,Android
3685,2024-06-04,compra,Android
3685,2024-05-21,login,iOS
3685,2024-05-13,compra,iOS
3686,2023-12-22,compra,iOS
3686,2023-03-22,compra,iOS
3686,2023-08-02,compra,iOS
3686,2023-09-29,login,Android
3686,2023-11-22,compra,Android
3687,2023-06-21,compra,iOS
3687,2024-06-26,compra,Web
3687,2024-04-07,login,Android
3688,2024-02-10,login,iOS
3688,2023-05-03,login,Web
3688,2023-12-20,login,Android
3688,2023-09-13,compra,Android
3688,2023-06-23,login,Web
3688,2024-02-14,login,Android
3689,2023-05-24,login,Android
3689,2023-06-14,login,iOS
3689,2023-07-01,login,Web
3689,2023-11-18,login,Android
3689,2023-02-15,compra,iOS
3689,2024-06-07,login,Web
3690,2023-09-17,compra,Web
3690,2023-06-01,login,Web
3690,2023-07-20,login,iOS
3691,2023-07-15,login,iOS
3691,2023-06-03,cancelacion,Android
3691,2024-04-09,login,Android
3691,2024-04-27,compra,iOS
3692,2023-11-14,compra,Android
3692,2024-04-10,login,Android
3692,2024-06-09,login,Android
3692,2024-01-12,compra,Web
3693,2023-06-08,login,Web
3693,2024-04-19,login,Android
3693,2023-05-17,login,Android
3693,2024-01-28,login,Web
3693,2023-11-28,cancelacion,Web
3693,2024-01-21,cancelacion,iOS
3693,2023-10-17,login,iOS
3693,2023-02-16,login,Web
3694,2024-06-14,compra,iOS
3694,2024-08-14,login,Android
3694,2023-09-05,login,iOS
3694,2024-02-20,login,iOS
3694,2023-09-02,login,iOS
3694,2023-07-02,login,Android
3695,2024-06-10,compra,iOS
3695,2023-01-14,login,iOS
3695,2023-01-19,login,iOS
3696,2024-02-26,login,Web
3696,2024-04-14,login,iOS
3696,2024-05-26,login,Web
3697,2023-03-05,compra,Android
3697,2023-09-26,compra,Android
3697,2023-06-18,compra,Web
3697,2023-11-22,compra,Android
3697,2023-09-09,login,Android
3698,2023-01-24,login,iOS
3698,2024-08-11,compra,Web
3698,2024-06-10,login,Android
3699,2024-04-19,login,Web
3699,2024-07-19,login,iOS
3699,2023-06-19,compra,Android
3700,2023-03-17,login,iOS
3700,2023-04-06,login,iOS
3700,2023-09-03,login,iOS
3700,2024-07-22,compra,iOS
3700,2023-07-31,login,iOS
3700,2024-06-01,compra,Web
3701,2024-02-14,compra,Android
3701,2023-05-24,login,Web
3701,2023-04-24,login,Android
3702,2023-03-05,login,Web
3702,2023-11-14,compra,Android
3702,2023-03-02,compra,iOS
3702,2024-03-17,compra,Android
3702,2023-02-03,login,iOS
3703,2023-03-28,login,iOS
3703,2023-03-16,login,iOS
3703,2023-06-04,login,Android
3704,2023-05-17,compra,iOS
3704,2023-04-25,login,iOS
3704,2023-06-10,compra,iOS
3704,2023-11-17,compra,Android
3705,2023-10-30,login,Web
3705,2024-08-01,login,iOS
3705,2023-12-24,compra,Android
3705,2023-10-25,login,iOS
3705,2023-08-03,compra,iOS
3705,2023-08-01,compra,Android
3705,2024-06-24,compra,Android
3706,2023-03-24,login,iOS
3706,2024-03-26,login,Android
3706,2023-09-18,compra,iOS
3706,2023-05-08,login,iOS
3706,2023-04-18,login,Web
3707,2023-12-19,login,Web
3707,2024-03-09,compra,Android
3707,2024-06-30,login,Android
3707,2023-11-09,cancelacion,Web
3707,2023-01-21,compra,Web
3708,2024-07-23,login,Web
3708,2024-07-16,compra,iOS
3708,2023-01-29,login,Web
3708,2023-05-02,login,Android
3708,2023-11-11,compra,Web
3708,2023-06-24,login,iOS
3708,2024-01-03,compra,Web
3708,2023-04-10,login,Android
3709,2024-07-05,compra,Android
3709,2023-11-01,login,Android
3709,2023-12-17,login,Android
3709,2024-06-27,login,iOS
3709,2024-01-10,compra,Web
3709,2023-09-24,compra,Android
3709,2024-01-13,login,Web
3709,2023-11-11,login,Android
3710,2024-06-17,login,Web
3710,2023-07-05,login,Android
3710,2023-10-22,login,Android
3710,2023-10-06,login,iOS
3711,2024-07-15,login,Web
3711,2024-03-17,login,Web
3711,2023-11-08,login,Android
3711,2024-05-24,compra,iOS
3712,2023-12-23,login,Web
3712,2023-08-15,compra,Web
3712,2024-07-17,compra,Android
3712,2024-04-29,login,Android
3712,2024-06-07,login,Android
3713,2023-04-18,login,Android
3713,2024-07-13,compra,iOS
3713,2023-05-20,compra,iOS
3713,2023-06-13,login,Android
3713,2024-06-07,login,Web
3713,2023-06-27,compra,Web
3713,2024-07-24,login,Android
3715,2024-08-15,compra,iOS
3715,2023-10-23,login,Web
3715,2023-09-23,compra,iOS
3715,2023-04-25,compra,iOS
3715,2023-07-24,login,Web
3716,2024-05-11,login,Android
3716,2023-05-12,compra,Android
3716,2024-05-24,compra,Android
3716,2023-02-15,login,iOS
3716,2023-03-30,login,Web
3716,2024-06-24,compra,iOS
3716,2023-10-02,compra,Android
3717,2023-10-01,cancelacion,Web
3717,2024-08-03,login,Android
3717,2023-12-20,compra,Android
3717,2023-04-24,compra,Android
3717,2023-09-02,compra,Web
3717,2023-10-24,compra,iOS
3717,2023-07-19,compra,Android
3718,2023-01-18,compra,Web
3718,2024-06-26,compra,iOS
3718,2023-03-17,compra,Web
3718,2024-06-13,compra,iOS
3718,2024-01-24,login,iOS
3718,2024-07-10,login,Web
3718,2023-10-13,login,Web
3719,2023-04-18,compra,Web
3719,2023-11-09,login,Web
3719,2024-05-22,login,Android
3719,2024-08-08,compra,iOS
3719,2024-01-24,login,Web
3719,2023-06-17,compra,Android
3720,2023-05-29,compra,iOS
3720,2024-01-17,login,iOS
3720,2023-11-28,compra,Android
3720,2023-05-12,compra,Android
3720,2023-05-07,compra,Android
3720,2024-03-30,login,Android
3721,2023-06-18,compra,Android
3721,2023-06-17,login,Android
3721,2023-08-03,login,iOS
3722,2024-03-13,login,iOS
3722,2024-07-07,compra,Android
3722,2024-02-14,login,Android
3722,2023-08-30,login,Web
3722,2023-04-20,login,Web
3723,2023-04-02,login,iOS
3723,2024-07-08,login,Web
3723,2023-04-05,login,Web
3723,2024-07-24,login,Android
3723,2023-09-05,compra,Android
3723,2024-07-08,compra,Web
3723,2024-01-24,login,Android
3723,2024-05-09,login,iOS
3723,2023-01-21,compra,Android
3724,2023-04-12,compra,iOS
3724,2023-05-31,login,iOS
3724,2023-06-26,login,Web
3724,2023-10-12,compra,Android
3724,2023-03-03,compra,Android
3725,2023-10-22,compra,Android
3725,2023-03-02,login,iOS
3725,2023-06-15,compra,Web
3725,2023-02-03,login,Web
3726,2024-06-17,login,iOS
3726,2023-11-05,login,Android
3726,2024-08-07,compra,Android
3726,2023-07-19,compra,Android
3727,2024-05-08,login,iOS
3727,2024-03-28,login,Android
3727,2024-06-04,login,iOS
3727,2023-01-25,login,Android
3727,2023-10-07,login,Android
3727,2024-01-28,cancelacion,Web
3727,2023-03-06,compra,Web
3728,2023-09-25,login,Android
3728,2024-08-10,compra,iOS
3728,2024-01-31,login,iOS
3729,2023-12-30,compra,Android
3729,2023-10-06,compra,iOS
3729,2023-09-19,login,iOS
3729,2023-02-04,compra,Web
3730,2023-10-23,compra,iOS
3730,2024-01-03,login,Android
3730,2023-11-06,login,Android
3730,2024-02-11,login,Android
3730,2023-01-04,login,Android
3730,2024-07-02,login,Android
3730,2023-10-25,login,Android
3731,2024-04-22,compra,Web
3731,2023-07-16,compra,Android
3731,2024-02-04,login,Web
3731,2023-05-13,login,iOS
3731,2024-08-17,login,iOS
3731,2024-06-05,login,Web
3731,2024-05-07,login,iOS
3732,2023-01-05,compra,iOS
3732,2023-04-03,login,Android
3732,2023-07-16,login,Web
3732,2024-04-28,compra,Android
3732,2024-02-21,login,Android
3732,2023-10-24,compra,iOS
3732,2024-02-09,login,Android
3733,2023-06-09,compra,Android
3733,2024-01-27,compra,iOS
3733,2024-07-27,login,iOS
3733,2023-02-07,compra,iOS
3734,2023-09-28,login,Web
3734,2024-02-23,login,Android
3734,2023-11-19,compra,Android
3734,2024-01-31,compra,Web
3735,2024-01-15,login,Web
3735,2023-11-25,login,Android
3735,2023-03-19,compra,iOS
3735,2023-12-17,compra,Web
3735,2024-05-07,compra,Android
3736,2023-11-21,login,Android
3736,2023-07-30,cancelacion,iOS
3736,2023-01-14,login,Android
3736,2024-05-17,compra,Android
3736,2024-06-25,cancelacion,Android
3737,2023-03-21,compra,Android
3737,2023-01-16,login,Web
3737,2023-07-19,login,iOS
3737,2023-07-29,compra,Android
3737,2024-06-30,login,iOS
3738,2023-01-01,login,iOS
3738,2023-09-18,login,iOS
3738,2023-04-19,login,Android
3738,2023-03-11,login,Android
3738,2023-09-30,login,Android
3738,2024-06-13,cancelacion,Web
3739,2023-06-07,login,Web
3739,2023-04-15,login,Android
3739,2024-07-07,login,Web
3739,2023-12-08,compra,Web
3739,2023-09-03,login,Web
3739,2023-08-11,login,Web
3740,2023-01-28,login,iOS
3740,2024-03-04,compra,Web
3740,2023-09-15,login,Android
3740,2023-09-16,login,iOS
3741,2023-03-09,login,iOS
3741,2024-03-04,compra,Web
3741,2023-03-27,login,Web
3741,2023-08-06,compra,iOS
3742,2023-11-21,compra,Web
3742,2023-04-06,compra,Web
3742,2023-08-15,login,iOS
3742,2024-08-07,login,Android
3743,2024-05-03,compra,Web
3743,2023-05-25,login,Web
3743,2024-05-31,login,Web
3743,2024-02-29,compra,Android
3743,2023-04-15,login,iOS
3744,2023-01-20,login,Web
3744,2023-11-05,login,iOS
3744,2024-06-15,compra,Web
3744,2024-06-19,login,Android
3744,2023-12-01,compra,Web
3745,2024-04-28,login,Android
3745,2023-05-04,login,Android
3745,2023-09-12,compra,Web
3745,2024-06-06,login,Web
3745,2024-03-21,login,Web
3745,2023-04-20,login,iOS
3746,2023-01-03,compra,Android
3746,2023-02-18,login,iOS
3746,2024-03-21,compra,Android
3746,2024-04-13,login,iOS
3746,2023-12-25,compra,iOS
3746,2023-08-13,compra,Web
3746,2023-02-27,login,Web
3747,2024-01-19,login,Android
3747,2023-06-16,compra,Android
3747,2023-07-08,login,Web
3748,2024-07-04,login,iOS
3748,2023-05-04,login,Web
3748,2024-08-14,compra,iOS
3748,2024-08-19,compra,Web
3748,2023-08-17,compra,Android
3749,2023-04-13,compra,Web
3749,2024-04-06,compra,Web
3749,2023-06-12,login,Web
3749,2023-09-15,login,iOS
3749,2023-05-14,compra,iOS
3749,2023-09-23,login,Web
3749,2023-11-04,compra,Web
3749,2023-04-01,login,iOS
3750,2024-05-02,login,Web
3750,2023-03-20,compra,iOS
3750,2023-04-26,login,Android
3750,2023-12-04,compra,iOS
3750,2023-10-30,compra,Android
3750,2023-03-22,compra,iOS
3750,2023-07-02,login,Web
3750,2023-05-19,login,iOS
3750,2024-07-02,compra,Android
3750,2023-12-16,compra,Web
3750,2023-01-12,login,Web
3751,2023-06-16,cancelacion,iOS
3751,2023-04-12,login,iOS
3751,2023-01-04,login,Web
3751,2023-03-12,compra,Android
3751,2023-11-07,login,iOS
3751,2024-01-24,cancelacion,iOS
3751,2024-03-20,login,Android
3752,2023-11-17,login,Android
3752,2024-04-25,login,Android
3752,2023-07-10,cancelacion,iOS
3752,2023-01-27,login,Web
3752,2023-12-27,login,Web
3752,2024-07-22,compra,Android
3752,2023-12-25,compra,Android
3752,2024-06-14,login,Android
3752,2023-03-19,login,Web
3752,2023-12-19,login,Android
3753,2023-05-16,login,Web
3753,2023-11-15,compra,Android
3753,2023-09-25,compra,Android
3753,2024-04-06,login,Android
3753,2023-06-23,login,Web
3754,2024-08-20,login,Android
3754,2024-03-13,login,Web
3754,2023-10-08,login,Web
3754,2023-06-26,compra,Android
3754,2023-07-26,cancelacion,Android
3755,2023-02-24,login,Web
3755,2024-08-15,compra,iOS
3755,2024-04-29,login,iOS
3756,2024-03-26,login,Android
3756,2023-01-26,compra,Web
3756,2023-08-24,compra,Android
3756,2023-05-16,compra,iOS
3756,2023-12-02,login,Web
3756,2023-06-12,compra,iOS
3756,2024-01-24,login,iOS
3756,2024-03-12,compra,iOS
3757,2024-01-05,login,Web
3757,2023-10-06,login,Web
3758,2023-06-12,login,Web
3758,2023-06-25,compra,Web
3758,2024-07-22,login,Web
3758,2024-01-26,compra,Android
3758,2024-02-16,login,Web
3758,2023-03-21,login,Android
3758,2023-01-09,login,iOS
3758,2023-03-09,login,iOS
3759,2023-09-12,login,Android
3759,2023-12-21,compra,iOS
3759,2023-08-30,login,iOS
3759,2023-10-26,login,Android
3759,2023-02-01,compra,iOS
3760,2023-10-18,compra,iOS
3760,2023-01-02,compra,iOS
3760,2023-05-11,compra,Android
3761,2024-06-05,login,iOS
3761,2024-01-13,login,Android
3761,2024-03-08,compra,Android
3761,2023-09-15,login,Web
3762,2024-08-09,compra,Android
3762,2023-01-10,compra,Web
3762,2023-11-29,compra,Android
